"Gelatin desserts, dry mix, reduced calorie, with aspartame, no added sodium",0.04
"Gelatin desserts, dry mix, with added ascorbic acid, sodium-citrate and salt",0.008
"Gelatins, dry powder, unsweetened",0.085
"Ginger root, pickled, canned, with artificial sweetener",0.022
"Ginger root, raw",0.75
"Glutino, Gluten Free Cookies, Chocolate Vanilla Creme",0.39
"Glutino, Gluten Free Wafers, Lemon Flavored",0.065
"Goose, domesticated, meat and skin, cooked, roasted",4.168
"Goose, domesticated, meat and skin, raw",3.608
"Goose, domesticated, meat only, cooked, roasted",4.081
"Goose, domesticated, meat only, raw",4.278
"Goose, liver, raw",6.5
"Gooseberries, canned, light syrup pack, solids and liquids",0.153
"Gooseberries, raw",0.3
"Gourd, dishcloth (towelgourd), cooked, boiled, drained, with salt",0.26
"Gourd, dishcloth (towelgourd), cooked, boiled, drained, without salt",0.26
"Gourd, dishcloth (towelgourd), raw",0.4
"Gourd, white-flowered (calabash), cooked, boiled, drained, with salt",0.39
"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt",0.39
"Gourd, white-flowered (calabash), raw",0.32
"Granola bar, soft, milk chocolate coated, peanut butter",3.29
"Grape juice, canned or bottled, unsweetened, with added ascorbic acid",0.133
"Grape juice, canned or bottled, unsweetened, with added ascorbic acid and calcium",0.133
"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",0.133
"Grape leaves, canned",4.505
"Grape leaves, raw",2.362
"Grapefruit juice, pink or red, with added calcium",0.2
"Grapefruit juice, pink, raw",0.2
"Grapefruit juice, white, bottled, unsweetened, OCEAN SPRAY",0.263
"Grapefruit juice, white, canned or bottled, unsweetened",0.26
"Grapefruit juice, white, canned, sweetened",0.319
"Grapefruit juice, white, frozen concentrate, unsweetened, diluted with 3 volume water",0.217
"Grapefruit juice, white, frozen concentrate, unsweetened, undiluted",0.772
"Grapefruit juice, white, raw",0.2
"Grapefruit, raw, pink and red and white, all areas",0.25
"Grapefruit, raw, pink and red, all areas",0.204
"Grapefruit, raw, pink and red, California and Arizona",0.191
"Grapefruit, raw, pink and red, Florida",0.2
"Grapefruit, raw, white, all areas",0.269
"Grapefruit, raw, white, California",0.269
"Grapefruit, raw, white, Florida",0.2
"Grapefruit, sections, canned, juice pack, solids and liquids",0.249
"Grapefruit, sections, canned, light syrup pack, solids and liquids",0.243
"Grapefruit, sections, canned, water pack, solids and liquids",0.249
"Grapes, american type (slip skin), raw",0.3
"Grapes, canned, thompson seedless, heavy syrup pack, solids and liquids",0.125
"Grapes, canned, thompson seedless, water pack, solids and liquids",0.13
"Grapes, red or green (European type, such as Thompson seedless), raw",0.188
"Gravy, au jus, canned",0.9
"Gravy, au jus, dry",4.087
"Gravy, beef, canned, ready-to-serve",0.66
"Gravy, brown instant, dry",2.261
"Gravy, brown, dry",3.7
"Gravy, CAMPBELL'S, chicken",0.297
"Gravy, chicken, canned or bottled, ready-to-serve",0.285
"Gravy, chicken, dry",4.018
"Gravy, HEINZ Home Style, classic chicken",0.28
"Gravy, HEINZ Home Style, savory beef",0.172
"Gravy, instant beef, dry",1.075
"Gravy, instant turkey, dry",1.181
"Gravy, meat or poultry, low sodium, prepared",0.66
"Gravy, mushroom, canned",0.671
"Gravy, mushroom, dry, powder",3.7
"Gravy, onion, dry, mix",3.7
"Gravy, pork, dry, powder",2.27
"Gravy, turkey, canned, ready-to-serve",1.3
"Gravy, turkey, dry",2.77
"Gravy, unspecified type, dry",3.7
"Groundcherries, (cape-gooseberries or poha), raw",2.8
"Guanabana nectar, canned",0.12
"Guava nectar, canned, with added ascorbic acid",0.17
"Guava nectar, with sucralose, canned",0.17
"Guava sauce, cooked",0.42
"Guavas, common, raw",1.084
"Guavas, strawberry, raw",0.6
"Guinea hen, meat and skin, raw",7.667
"Guinea hen, meat only, raw",8.782
"Gums, seed gums (includes locust bean, guar)",0
Ham and cheese loaf or roll,3.452
Ham and cheese spread,2.153
Ham salad spread,2.095
"Ham, chopped, canned",3.2
"Ham, chopped, not canned",3.88
"Ham, honey, smoked, cooked",2.276
"Ham, minced",4.162
"Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",5.697
"Ham, sliced, regular (approximately 11% fat)",2.904
"Ham, turkey, sliced, extra lean, prepackaged or deli",3.53
"Hazelnuts, beaked (Northern Plains Indians)",3.19
"Headcheese, pork",0.44
"Hearts of palm, canned",0.437
"Hominy, canned, white",0.033
"Hominy, canned, yellow",0.033
Honey,0.121
"Honey roll sausage, beef",4.165
Horned melon (Kiwano),0.565
"Horseradish, prepared",0.386
"HOT POCKETS Ham 'N Cheese Stuffed Sandwich, frozen",3.425
"HOT POCKETS, CROISSANT POCKETS Chicken, Broccoli, and Cheddar Stuffed Sandwich, frozen",3.425
"HOT POCKETS, meatballs  &  mozzarella stuffed sandwich, frozen",2.922
"Hummus, commercial",1.024
"Hummus, home prepared",0.399
"HUNGRY MAN, Salisbury Steak With Gravy, frozen, unprepared",1.445
"Hush puppies, prepared from recipe",2.782
"Hyacinth beans, mature seeds, cooked, boiled, with salt",0.411
"Hyacinth beans, mature seeds, cooked, boiled, without salt",0.411
"Hyacinth beans, mature seeds, raw",1.61
"Hyacinth-beans, immature seeds, cooked, boiled, drained, with salt",0.48
"Hyacinth-beans, immature seeds, cooked, boiled, drained, without salt",0.48
"Hyacinth-beans, immature seeds, raw",0.52
"Ice cream bar, stick or nugget, with crunch coating",0.548
"Ice cream cone, chocolate covered, with nuts, flavors other than chocolate",0.829
"Ice cream cones, cake or wafer-type",4.427
"Ice cream cones, sugar, rolled-type",5.066
Ice cream cookie sandwich,0.237
Ice cream sandwich,1.566
"Ice cream sandwich, made with light ice cream, vanilla",0.555
"Ice cream sandwich, vanilla, light, no sugar added",0.555
"Ice cream, bar or stick, chocolate covered",0.175
"Ice cream, light, soft serve, chocolate",0.186
"Ice cream, soft serve, chocolate",0.095
"Ice creams, chocolate",0.226
"Ice creams, chocolate, light",0.126
"Ice creams, chocolate, light, no sugar added",0.111
"Ice creams, chocolate, rich",0.182
"Ice creams, french vanilla, soft-serve",0.095
"Ice creams, regular, low carbohydrate, chocolate",0.226
"Ice creams, regular, low carbohydrate, vanilla",0.116
"Ice creams, strawberry",0.17
"Ice creams, vanilla",0.116
"Ice creams, vanilla, fat free",0.14
"Ice creams, vanilla, light",0.136
"Ice creams, vanilla, light, no sugar added",0.074
"Ice creams, vanilla, light, soft-serve",0.118
"Ice creams, vanilla, rich",0.082
"Imitation cheese, american or cheddar, low cholesterol",0.08
"Incaparina, dry mix (corn and soy flours), unprepared",27
"Infant formula, ABBOTT NUTRITION, ALIMENTUM ADVANCE, with iron, powder, not reconstituted, with DHA and ARA",6.87
"Infant formula, ABBOTT NUTRITION, SIMILAC NEOSURE, ready-to-feed, with ARA and DHA",1.336
"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, liquid concentrate, not reconstituted",1.339
"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted",5.522
"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, ready-to-feed",0.69
"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA",0.885
"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, with iron, ready-to-feed",0.885
"Infant formula, ABBOTT NUTRITION, SIMILAC, Expert Care, Diarrhea, ready- to- feed with ARA and DHA",0.885
"Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, powder, with ARA and DHA",5.396
"Infant formula, ABBOTT NUTRITION, SIMILAC, For Spit Up, ready-to-feed, with ARA and DHA",0.689
"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA",5.376
"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, ready-to-feed, with ARA and DHA",0.689
"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, ADVANCE with iron, liquid concentrate",1.725
"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, ADVANCE with iron, powder, not reconstituted",6.943
"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, ADVANCE with iron, ready-to-feed",0.887
"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, liquid concentrate",1.725
"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, powder, not reconstituted",6.943
"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, ready-to-feed",0.887
"Infant formula, ABBOTT NUTRITION, SIMILAC, NEOSURE, powder, with ARA and DHA",10.043
"Infant formula, ABBOTT NUTRITION, SIMILAC, PM 60/40, powder not reconstituted",5.392
"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE (LACTOSE FREE) ready-to-feed, with ARA and DHA",0.726
"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), liquid concentrate, with ARA and DHA",1.351
"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",5.462
"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, liquid concentrate, not reconstituted",1.339
"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, powder, not reconstituted",5.522
"Infant Formula, GERBER GOOD START 2, GENTLE PLUS, powder",5.166
"Infant Formula, GERBER GOOD START 2, GENTLE PLUS, ready-to-feed",0.689
"Infant formula, GERBER, GOOD START 2 SOY, with iron, powder",5.261
"Infant formula, GERBER, GOOD START 2 Soy, with iron, ready-to-feed",0.689
"Infant formula, GERBER, GOOD START 2, PROTECT PLUS, powder",5.376
"Infant formula, GERBER, GOOD START 2, PROTECT PLUS, ready-to-feed",0.689
"Infant formula, GERBER, GOOD START, PROTECT PLUS, powder",5.376
"Infant formula, GERBER, GOOD START, PROTECT PLUS, ready-to-feed",0.689
"Infant formula, MEAD JOHNSON, Enfamil 24, ready to feed, with ARA and DHA",0.78
"Infant formula, MEAD JOHNSON, Enfamil Enspire Powder, with ARA and DHA, not reconstituted",5
"Infant formula, MEAD JOHNSON, Enfamil for Supplementing, powder, with ARA and DHA, not reconstituted",5.1
"Infant formula, MEAD JOHNSON, Enfamil for Supplementing, ready to feed, with ARA and DHA",0.66
"Infant Formula, MEAD JOHNSON, ENFAMIL GENTLEASE, with iron, prepared from powder",0.66
"Infant formula, MEAD JOHNSON, ENFAMIL LIPIL, with iron, ready-to-feed, with ARA and DHA",0.66
"Infant formula, MEAD JOHNSON, Enfamil Premature 30 Calories, ready to feed, with ARA and DHA",3.9
"Infant formula, MEAD JOHNSON, Enfamil Premature High Protein 24 Calories, ready to feed, with ARA and DHA",3.1
"Infant formula, MEAD JOHNSON, Enfamil Reguline Powder, with ARA and DHA, not reconstituted",5.1
"Infant formula, MEAD JOHNSON, Enfamil Reguline, ready to feed, with ARA and DHA",0.66
"Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA",5.088
"Infant formula, MEAD JOHNSON, ENFAMIL, AR, ready-to-feed, with ARA and DHA",0.684
"Infant Formula, MEAD JOHNSON, ENFAMIL, ENFACARE, ready-to-feed, with ARA and DHA",0.72
"Infant formula, MEAD JOHNSON, ENFAMIL, ENFACARE, with iron, powder, with ARA and DHA",5
"Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, GENTLEASE, Toddler transitions, with ARA and DHA, powder",5
"Infant formula, MEAD JOHNSON, ENFAMIL, Enfagrow, Soy, Toddler ready-to-feed",0.657
"Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, Soy, Toddler transitions, with ARA and DHA,  powder",4.7
"Infant Formula, MEAD JOHNSON, ENFAMIL, GENTLEASE, with ARA and DHA powder not reconstituted",5.1
"Infant formula, MEAD JOHNSON, ENFAMIL, Infant, ready-to-feed, with ARA and DHA",0.66
"Infant formula, MEAD JOHNSON, ENFAMIL, Infant, with iron, liquid concentrate, with ARA and DHA, reconstituted",0.66
"Infant formula, MEAD JOHNSON, ENFAMIL, Infant, with iron, powder, with ARA and DHA",5.2
"Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, low iron, liquid concentrate, with ARA and DHA",1.313
"Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, low iron, ready to feed, with ARA and DHA",0.66
"Infant Formula, MEAD JOHNSON, ENFAMIL, Newborn, with ARA and DHA, powder",5.1
"Infant Formula, MEAD JOHNSON, ENFAMIL, Newborn, with DHA and ARA, ready-to-feed",0.66
"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN AA, ready-to-feed",0.657
"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN WITH LGG, with iron, powder, not reconstituted, with ARA and DHA",5.1
"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, PurAmino, powder, not reconstituted",5
"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, liquid concentrate not reconstituted, with ARA and DHA",0.66
"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, ready-to-feed, with ARA and DHA",0.66
"Infant formula, MEAD JOHNSON, ENFAMIL, Premature, 20 calories ready-to-feed Low iron",2.623
"Infant formula, MEAD JOHNSON, ENFAMIL, Premature, 24 calories ready-to-feed Low iron",2.623
"Infant formula, MEAD JOHNSON, ENFAMIL, Premature, with iron, 20 calories, ready-to-feed",2.623
"Infant formula, MEAD JOHNSON, ENFAMIL, Premature, with iron, 24 calories, ready-to-feed",2.623
"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, Liquid concentrate, not reconstituted",1.291
"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",5
"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, Liquid concentrate, not reconstituted",1.283
"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, powder",5
"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium, Infant, ready-to-feed",0.657
"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, liquid concentrate, reconstituted, with ARA and DHA",0.65
"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted, with ARA and DHA",5.1
"Infant formula, MEAD JOHNSON, ENFAMIL, with iron, powder",5.2
"Infant formula, MEAD JOHNSON, Gentlease, ready to feed, with ARA and DHA",0.66
"Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted",4.7
"Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA",4.7
"Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA",0.66
"Infant formula, MEAD JOHNSON, Pregestimil 24 Calories, ready to feed, with ARA and DHA",0.78
"Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, powder, with ARA and DHA, not reconstituted",5
"Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, with ARA and DHA, prepared from powder",0.66
"Infant formula, MEAD JOHNSON, PROSOBEE, with iron, ready to feed, with ARA and DHA",0.66
"Infant formula, MEAD JOHNSON, PROSOBEE, with iron, ready-to-feed",0.66
"Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder",0.66
"Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, powder",6.513
"Infant formula, NESTLE, GOOD START SOY, with ARA and DHA, powder",6.764
"Infant formula, NESTLE, GOOD START SOY, with DHA and ARA, liquid concentrate",1.784
"Infant formula, NESTLE, GOOD START SOY, with DHA and ARA, ready-to-feed",0.864
"Infant formula, NESTLE, GOOD START SUPREME, with iron, DHA and ARA, prepared from liquid concentrate",0.693
"Infant formula, NESTLE, GOOD START SUPREME, with iron, DHA and ARA, ready-to-feed",0.693
"Infant formula, NESTLE, GOOD START SUPREME, with iron, liquid concentrate, not reconstituted",1.33
"Infant formula, NESTLE, GOOD START SUPREME, with iron, powder",5.38
"Infant formula, PBM PRODUCTS, store brand, liquid concentrate, not reconstituted",0.99
"Infant formula, PBM PRODUCTS, store brand, powder",3.94
"Infant formula, PBM PRODUCTS, store brand, ready-to-feed",0.49
"Infant formula, PBM PRODUCTS, store brand, soy, liquid concentrate, not reconstituted",0.98
"Infant formula, PBM PRODUCTS, store brand, soy, powder",3.78
"Infant formula, PBM PRODUCTS, store brand, soy, ready-to-feed",0.49
"Jackfruit, canned, syrup pack",0.677
"Jackfruit, raw",0.92
Jams and preserves,0.036
"Jams and preserves, apricot",0.036
"Jams, preserves, marmalade, reduced sugar",0.08
"Jams, preserves, marmalades, sweetened with fruit juice",0.203
"Java-plum, (jambolan), raw",0.26
Jellies,0.036
"Jellies, no sugar (with sodium saccharin), any flavors",0.22
"Jellies, reduced sugar, home preserved",0.14
"Jellyfish, dried, salted",0.2
"Jerusalem-artichokes, raw",1.3
"Jew's ear, (pepeao), raw",0.07
"JIMMY DEAN, Sausage, Egg, and Cheese Breakfast Biscuit, frozen, unprepared",2.183
"Juice, apple and grape blend, with added ascorbic acid",0.087
"Juice, apple, grape and pear blend, with added ascorbic acid and calcium",0.094
"Jute, potherb, cooked, boiled, drained, with salt",0.89
